159,47,280,69
193,156,252,176
94,359,172,376
90,336,162,360
86,103,68,148
176,336,248,359
185,276,274,291
106,276,178,290
185,309,235,325
211,468,194,513
207,360,247,375
197,388,239,402
100,309,142,326
70,389,101,402
140,310,178,325
125,390,165,403
61,276,102,291
165,360,211,375
236,389,262,402
104,389,128,402
166,389,196,403
