58,35,114,50
13,91,69,104
93,334,144,347
55,312,90,328
95,207,146,221
57,269,105,284
56,123,86,136
68,91,125,106
56,206,99,220
91,270,140,284
54,333,98,347
91,397,144,410
85,144,138,157
54,142,88,157
56,250,99,264
55,396,94,409
53,376,86,391
301,4,333,15
56,186,87,200
