128,527,187,543
78,12,109,28
277,171,318,180
120,280,157,292
46,12,77,27
8,40,48,56
10,155,48,170
155,333,181,346
200,334,232,346
46,42,82,55
201,56,233,66
32,279,60,293
7,279,35,292
79,158,108,168
81,41,117,55
148,56,193,65
100,52,130,65
45,157,75,169
171,171,205,181
239,171,274,182
99,279,124,293
74,279,100,293
208,170,234,181
