279,187,544,289
46,1196,280,1234
184,918,376,958
38,1321,237,1352
186,792,336,830
190,546,320,572
186,670,340,698
840,259,908,288
189,1047,379,1077
393,1050,540,1082
132,1447,281,1486
976,16,1060,47
41,1449,120,1478
661,41,695,54
409,41,441,54
414,9,435,23
667,8,690,23
540,8,561,23
